timestamp,image_path,pred_lon,pred_lat,pred_alt,gt_lon,gt_lat,gt_alt,pred_east_m,pred_north_m,pixel_dx,pixel_dy,rotation_deg,affine_scale,match_confidence,num_matches,num_inliers,matcher_backend,yaw_deg,method,flight_phase,is_keyframe_reset,horizontal_error,altitude_error
1734763750600,F:\agent\UAV\data\IR-image\1734763750600.jpg,116.18421252060821,38.81190723420126,483.54,116.1928147,38.8121043,750.69,1321.7199727065804,-23.763012716187937,-2.556126244034658,82.8212716566,-0.7678402344489846,1.0072151923040034,0.875,1424,1246,loftr,-99.59241923349008,scheme_d_local_map,NA,True,745.6488151937531,267.15000000000003
1734763750800,F:\agent\UAV\data\IR-image\1734763750800.jpg,116.18423837059481,38.81192408125518,483.54,116.1928707,38.8121043,751.15,1323.9622301228367,-21.88759867342051,-8.795365140131366,88.1498254324602,-0.4864066888824436,1.0095084295629357,0.8389830508474576,1416,1188,loftr,-99.59241923349008,scheme_d_local_map,NA,True,748.2074019410879,267.60999999999996
1734763751000,F:\agent\UAV\data\IR-image\1734763751000.jpg,116.18427442710366,38.81192682931272,483.54,116.1929268,38.8121043,751.61,1327.089812956854,-21.581684908314894,-11.104898093239512,96.66274399904682,-0.4739419544540503,1.00741070511659,0.7251420454545454,1408,1021,loftr,-99.59241923349008,scheme_d_local_map,NA,True,749.9353098632369,268.07
1734763751200,F:\agent\UAV\data\IR-image\1734763751200.jpg,116.18429590832494,38.8119321296961,483.54,116.1929828,38.8121044,752.05,1328.9531186694426,-20.991646229755997,-13.609439928999564,101.54371139693205,-0.6990150485177529,1.0131085006634928,0.8087091757387247,1286,1040,loftr,-99.59241923349008,scheme_d_local_map,NA,True,752.9101585966032,268.50999999999993
1734763751400,F:\agent\UAV\data\IR-image\1734763751400.jpg,116.1843249607771,38.811925821670066,483.54,116.1930388,38.8121044,752.48,1331.4731616126307,-21.69385568822733,-12.844689906430517,108.84671499344364,-0.5656323564748975,1.0120414830338273,0.7911921032649962,1317,1042,loftr,-99.59241923349008,scheme_d_local_map,NA,True,755.2623960027364,268.94
1734763751600,F:\agent\UAV\data\IR-image\1734763751600.jpg,116.18433833612383,38.81190099299643,483.54,116.1930948,38.8121046,752.89,1332.6333544919878,-24.45778363779735,-5.737810029381592,113.35048629200077,-1.257606991239,1.0113365119813909,0.8015325670498085,1305,1046,loftr,-99.59241923349008,scheme_d_local_map,NA,True,759.0323382402869,269.34999999999997
1734763751800,F:\agent\UAV\data\IR-image\1734763751800.jpg,116.1843735235105,38.81189146035821,483.54,116.1931508,38.8121047,753.33,1335.6855486747124,-25.51895692431461,-4.22848451631603,122.29418922015356,-1.3016428394620099,1.0109191039201957,0.7303459119496856,1272,929,loftr,-99.59241923349008,scheme_d_local_map,NA,True,760.8675010662148,269.79
1734763752000,F:\agent\UAV\data\IR-image\1734763752000.jpg,116.18441506307472,38.81189637168321,483.54,116.1932068,38.8121049,753.77,1339.28873800569,-24.972228225430758,-7.426962220417693,132.010775279732,-1.6215973764710152,1.0107797898509199,0.8100242522231205,1237,1002,loftr,-99.59241923349008,scheme_d_local_map,NA,True,762.1036565274093,270.22999999999996
1734763752200,F:\agent\UAV\data\IR-image\1734763752200.jpg,116.18444870313137,38.811903515594636,483.54,116.1932628,38.8121049,754.18,1342.2067150110236,-24.176968004906502,-10.992787390591104,139.71469783661212,-0.9284458451920187,1.01658594052333,0.6472545757071547,1202,778,loftr,-99.59241923349008,scheme_d_local_map,NA,True,764.0163823286914,270.63999999999993
1734763752400,F:\agent\UAV\data\IR-image\1734763752400.jpg,116.1844757934232,38.8119096309403,483.54,116.1933189,38.8121049,754.61,1344.5565579220952,-23.49620772613126,-13.975983214599012,145.89978860555766,-1.416106236140047,1.0138404827769207,0.7153979238754326,1156,827,loftr,-99.59241923349008,scheme_d_local_map,NA,True,766.5092251019477,271.07
1734763752600,F:\agent\UAV\data\IR-image\1734763752600.jpg,116.18451155977118,38.81191818251712,483.54,116.193375,38.8121049,755.05,1347.6589718707266,-22.544246194144034,-18.06176762549967,154.04087065522754,-1.4110092596732595,1.0123779990461417,0.7435008665511266,1154,858,loftr,-99.59241923349008,scheme_d_local_map,NA,True,768.2439751984273,271.50999999999993
1734763752800,F:\agent\UAV\data\IR-image\1734763752800.jpg,116.18454050354713,38.8119023974694,483.54,116.1934311,38.812105,755.5,1350.169588114318,-24.301437706047672,-14.372804175596343,161.8112351593045,-1.695449251613513,1.0153228777277654,0.6867579908675799,1095,752,loftr,-99.59241923349008,scheme_d_local_map,NA,True,770.6457384196021,271.96
1734763753000,F:\agent\UAV\data\IR-image\1734763753000.jpg,116.18456857320045,38.81189781609915,483.54,116.1934872,38.812105,755.94,1352.6043819615413,-24.811435843304068,-14.10015088134054,168.7883967611321,-1.442375100909984,1.0135731493182212,0.6938775510204082,1078,748,loftr,-99.59241923349008,scheme_d_local_map,NA,True,773.0884015271438,272.40000000000003
1734763753200,F:\agent\UAV\data\IR-image\1734763753200.jpg,116.18460584849261,38.81191100775523,483.54,116.1935434,38.812105,756.39,1355.8376834540804,-23.342940687902704,-19.676731834585894,177.0501274974406,-1.625580651705642,1.0138054235779195,0.6713881019830028,1059,711,loftr,-99.59241923349008,scheme_d_local_map,NA,True,774.685082941015,272.84999999999997
1734763753400,F:\agent\UAV\data\IR-image\1734763753400.jpg,116.18461662502297,38.81189796067418,483.54,116.1935996,38.812105,756.85,1356.772452029095,-24.795341750496533,-16.094239891661402,180.3165616148865,-1.4958022397910995,1.0207516857592345,0.716203259827421,1043,747,loftr,-99.59241923349008,scheme_d_local_map,NA,True,778.6608472485647,273.31
