timestamp,image_path,pred_lon,pred_lat,pred_alt,gt_lon,gt_lat,gt_alt,pred_east_m,pred_north_m,pixel_dx,pixel_dy,rotation_deg,affine_scale,match_confidence,num_matches,num_inliers,matcher_backend,yaw_deg,method,flight_phase,is_keyframe_reset,horizontal_error,altitude_error
1734763664200,F:\agent\UAV\data\IR-image\1734763664200.jpg,116.168975,38.8121207,483.54,116.168975,38.8121207,483.54,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,orb,-99.34233382874201,scheme_d_initial,NA,False,0.0,0.0
1734763664400,F:\agent\UAV\data\IR-image\1734763664400.jpg,116.16903080185138,38.8121267074157,483.54,116.1690312,38.8121209,484.06,4.8403164385464965,0.6687455153241325,-4.057675774926963,13.10126553153168,-0.4852283613353713,1.0000022110459863,0.8942148760330578,605,541,orb,-99.34233382874201,scheme_d_local_map,NA,True,0.6466768388853024,0.5199999999999818
1734763664600,F:\agent\UAV\data\IR-image\1734763664600.jpg,116.16907091167897,38.81213168409996,483.54,116.1690873,38.8121209,484.58,8.319488778575725,1.222750007315889,-7.177355236453991,22.48492097557778,-0.7205880583248121,1.0030938846124893,0.9363636363636364,440,412,orb,-99.34233382874201,scheme_d_local_map,NA,True,1.8585429186453168,1.0399999999999636
1734763664800,F:\agent\UAV\data\IR-image\1734763664800.jpg,116.16913311733921,38.81215327440873,483.54,116.1691435,38.8121208,485.11,13.715278925333216,3.626183179392288,-16.2926083924541,36.334245172933606,-1.0116820693501951,1.0040899218435155,0.9024390243902439,369,333,orb,-99.34233382874201,scheme_d_local_map,NA,True,3.721363836209495,1.5699999999999932
1734763665000,F:\agent\UAV\data\IR-image\1734763665000.jpg,116.16918218425991,38.81215880358872,483.54,116.1691998,38.8121208,485.62,17.971399769352274,4.241691496288162,-19.936647672211734,47.84175129535873,-1.2244658352578648,1.0051643706134579,0.9484240687679083,349,331,orb,-99.34233382874201,scheme_d_local_map,NA,True,4.493001485187294,2.079999999999984
1734763665200,F:\agent\UAV\data\IR-image\1734763665200.jpg,116.16924585175884,38.81216714824888,483.54,116.169256,38.8121206,486.12,23.493991477758833,5.1706190657085624,-25.025814508956444,62.71412832106347,-1.1235449328047529,1.0059270917929746,0.8760563380281691,355,311,orb,-99.34233382874201,scheme_d_local_map,NA,True,5.250090762446868,2.579999999999984
1734763665400,F:\agent\UAV\data\IR-image\1734763665400.jpg,116.16928432771884,38.812198872886455,483.54,116.1693123,38.8121203,486.59,26.831440272842435,8.702205719756599,-36.32777595381691,70.34852697017493,-0.9615743419989234,1.0058929681454207,0.9400428265524625,467,439,orb,-99.34233382874201,scheme_d_local_map,NA,True,9.066845903229998,3.0499999999999545
1734763665600,F:\agent\UAV\data\IR-image\1734763665600.jpg,116.16930038054235,38.81226465037608,483.54,116.1693685,38.81212,487.15,28.22388055184008,16.024555864945818,-57.24258146757131,70.86867672803595,-0.8043359513074406,1.0089231113924293,0.9212827988338192,343,316,orb,-99.34233382874201,scheme_d_local_map,NA,True,17.133105621541898,3.609999999999957
1734763665800,F:\agent\UAV\data\IR-image\1734763665800.jpg,116.16935686984193,38.81227394662201,483.54,116.1694246,38.8121198,487.76,33.12382703423919,17.05941396176872,-62.34143104453551,83.96827773949121,-0.8760555940540372,1.0093061133159722,0.8895705521472392,326,290,orb,-99.34233382874201,scheme_d_local_map,NA,True,18.11710491476935,4.21999999999997
1734763666000,F:\agent\UAV\data\IR-image\1734763666000.jpg,116.1693822653225,38.812243914739696,483.54,116.1694808,38.8121197,488.33,35.32666007660188,13.71626482309377,-54.0857992102226,91.59265510918914,-0.9982077614251237,1.0097832575731187,0.842911877394636,261,220,orb,-99.34233382874201,scheme_d_local_map,NA,True,16.23762998293189,4.789999999999964
1734763666200,F:\agent\UAV\data\IR-image\1734763666200.jpg,116.16940318006492,38.812191637867436,483.54,116.169537,38.8121196,488.97,37.140828765591,7.896803402965108,-38.79455642959135,99.26889772255288,-1.4453763203628076,1.0086587629774666,0.8050541516245487,277,223,orb,-99.34233382874201,scheme_d_local_map,NA,True,14.092565922373264,5.430000000000007
1734763666400,F:\agent\UAV\data\IR-image\1734763666400.jpg,116.16945693415792,38.81214775980195,483.54,116.1695933,38.8121197,489.59,41.80352029870292,3.0122971533300023,-27.3907380657742,114.40853809329263,-1.5255797144766123,1.008351126883644,0.9075144508670521,346,314,orb,-99.34233382874201,scheme_d_local_map,NA,True,12.220282799862778,6.0499999999999545
1734763666600,F:\agent\UAV\data\IR-image\1734763666600.jpg,116.16950697579634,38.81220174643899,483.54,116.1696498,38.8121196,490.14,46.14418927448533,9.022089587544745,-46.01357652244309,123.69231280814404,-1.700241322876107,1.0110941223397938,0.8905109489051095,274,244,orb,-99.34233382874201,scheme_d_local_map,NA,True,15.380877052026257,6.599999999999966
1734763666800,F:\agent\UAV\data\IR-image\1734763666800.jpg,116.16954075153859,38.81218862538418,483.54,116.1697062,38.8121196,490.75,49.07393580427022,7.56145376687736,-43.30306366075422,132.4722202855541,-1.6822876739050434,1.0132271503855932,0.8641975308641975,324,280,orb,-99.34233382874201,scheme_d_local_map,NA,True,16.260517312037805,7.2099999999999795
1734763667000,F:\agent\UAV\data\IR-image\1734763667000.jpg,116.16957888316472,38.81214927606991,483.54,116.1697627,38.8121195,491.42,52.38151668503854,3.1810881025599382,-32.678083094284545,143.62896832233525,-1.822863019465855,1.0116585076124969,0.8926380368098159,326,291,orb,-99.34233382874201,scheme_d_local_map,NA,True,16.26710131385778,7.8799999999999955
1734763667200,F:\agent\UAV\data\IR-image\1734763667200.jpg,116.16962874101387,38.81215351202248,483.54,116.1698192,38.8121194,492.09,56.70624356941899,3.6526343430228234,-35.95465819101594,155.3920852861504,-2.211356623457786,1.0104151994173878,0.9509803921568627,306,291,orb,-99.34233382874201,scheme_d_local_map,NA,True,16.932407590215345,8.549999999999955
