timestamp,image_path,pred_lon,pred_lat,pred_alt,gt_lon,gt_lat,gt_alt,pred_east_m,pred_north_m,pixel_dx,pixel_dy,rotation_deg,affine_scale,match_confidence,num_matches,num_inliers,matcher_backend,yaw_deg,method,flight_phase,is_keyframe_reset,horizontal_error,altitude_error
1734763664200,F:\agent\UAV\data\IR-image\1734763664200.jpg,116.168975,38.8121207,483.54,116.168975,38.8121207,483.54,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,orb,-99.34233382874201,scheme_b_initial,NA,False,0.0,0.0
1734763664400,F:\agent\UAV\data\IR-image\1734763664400.jpg,116.16903080185138,38.8121267074157,483.54,116.1690312,38.8121209,484.06,4.8403164385464965,0.6687455153241325,-4.057675774926963,13.10126553153168,-0.4852283613353713,1.0000022110459863,0.8942148760330578,605,541,orb,-99.34233382874201,scheme_b_pairwise,NA,False,0.6466768388853024,0.5199999999999818
1734763664600,F:\agent\UAV\data\IR-image\1734763664600.jpg,116.16907028936248,38.81213239759729,483.54,116.1690873,38.8121209,484.58,8.265508333136339,1.3021765297600303,-3.3150669339504475,9.197957930113262,-0.229286376747991,1.002264937911866,0.9056338028169014,710,643,orb,-99.34233382874201,scheme_b_pairwise,NA,False,1.9510979653321718,1.0399999999999636
1734763664800,F:\agent\UAV\data\IR-image\1734763664800.jpg,116.16913198949229,38.81215417640948,483.54,116.1691435,38.8121208,485.11,13.617448191982582,3.7265939030043116,-9.153391693692754,13.718312850824532,-0.2802988878940699,1.0010582272293405,0.9635036496350365,822,792,orb,-99.34233382874201,scheme_b_pairwise,NA,False,3.8429581552673926,1.5699999999999932
1734763665000,F:\agent\UAV\data\IR-image\1734763665000.jpg,116.16918079157543,38.81216021544606,483.54,116.1691998,38.8121208,485.62,17.85059672466775,4.398859455976323,-3.790769605212745,11.418019500852893,-0.22962606642950983,1.001005306255799,0.9726516052318668,841,818,orb,-99.34233382874201,scheme_b_pairwise,NA,False,4.682034953983955,2.079999999999984
1734763665200,F:\agent\UAV\data\IR-image\1734763665200.jpg,116.16924533384454,38.81216923693093,483.54,116.169256,38.8121206,486.12,23.44906699828808,5.4031311507650015,-5.332417627452401,15.048203562030892,0.15875109987818903,1.0007672907000282,0.8225058004640371,862,709,orb,-99.34233382874201,scheme_b_pairwise,NA,False,5.486579594487822,2.579999999999984
1734763665400,F:\agent\UAV\data\IR-image\1734763665400.jpg,116.16928373482945,38.81219889713794,483.54,116.1693123,38.8121203,486.59,26.78001236855302,8.704905395489854,-10.662498401095604,7.721100234280414,0.1368738714024024,1.0009316742533054,0.9175412293853074,667,612,orb,-99.34233382874201,scheme_b_pairwise,NA,False,9.083306965841393,3.0499999999999545
1734763665600,F:\agent\UAV\data\IR-image\1734763665600.jpg,116.169298656595,38.8122641250026,483.54,116.1693685,38.81212,487.15,28.074343386341642,15.96607128898454,-20.700643212367822,0.2763000592136109,0.11652410772831041,1.0020641237496268,0.95875,800,767,orb,-99.34233382874201,scheme_b_pairwise,NA,False,17.1304686098263,3.609999999999957
1734763665800,F:\agent\UAV\data\IR-image\1734763665800.jpg,116.16935506712902,38.81227280180114,483.54,116.1694246,38.8121198,487.76,32.96745765329333,16.931972503128787,-4.904750107225539,13.112098304652477,-0.06972560747393466,1.0007121794531355,0.9723225030084236,831,808,orb,-99.34233382874201,scheme_b_pairwise,NA,False,18.04825271030635,4.21999999999997
1734763666000,F:\agent\UAV\data\IR-image\1734763666000.jpg,116.16937887626882,38.81224260567965,483.54,116.1694808,38.8121197,488.33,35.03268968301513,13.570540258482907,8.368967386454301,7.251601508252293,-0.16232794042300697,1.0007203272935599,0.9424882629107981,852,803,orb,-99.34233382874201,scheme_b_pairwise,NA,False,16.2714750240406,4.789999999999964
1734763666200,F:\agent\UAV\data\IR-image\1734763666200.jpg,116.16939963241165,38.812194852303385,483.54,116.169537,38.8121196,488.97,36.83310126145671,8.254634412496973,13.90283888078369,7.408695656936743,-0.40942319058577387,1.0008647188572948,0.9577308120133482,899,861,orb,-99.34233382874201,scheme_b_pairwise,NA,False,14.549117936760364,5.430000000000007
1734763666400,F:\agent\UAV\data\IR-image\1734763666400.jpg,116.16945276313159,38.81215009391769,483.54,116.1695933,38.8121197,489.59,41.44172070201693,3.2721309164479058,11.699874256906583,15.034531986436775,-0.16968638820303977,1.0002179100147655,0.9542168674698795,830,792,orb,-99.34233382874201,scheme_b_pairwise,NA,False,12.636961181828473,6.0499999999999545
