timestamp,image_path,pred_lon,pred_lat,pred_alt,gt_lon,gt_lat,gt_alt,pixel_dx,pixel_dy,inlier_ratio,scale_confidence,yaw_deg,blur_score,method,raw_alt_estimate,flight_phase,phase_confidence,phase_from_vision,scale_trend,scale_trend_ratio,up_ratio,down_ratio,stable_ratio,scale_method,divergence_ratio,affine_scale,consistency_diff,pixels_per_meter_used,is_alt_fixed,cumulative_window_n,delta_alt_cumulative,mpp_history_median,mpp_current_raw,mpp_ratio,alt_fixed_triggered,physics_flag,ekf_innovation_alt,ekf_v_alt,ekf_update_mode,is_keyframe_reset,num_tracked,affine_rotation_deg,phase_dx,phase_dy,phase_response,fourier_rotation_deg,fourier_response,map_pixel_dx,map_pixel_dy,horizontal_error,altitude_error
1734763667800,F:\agent\UAV\data\IR-image\1734763667800.jpg,116.16970024865294,38.8121385091454,486.3228434056683,116.1699891,38.8121188,494.14,-6.8108799530273245,8.146598989184326,1.0,0.6719999999999999,-99.10787183347587,3367.017826560652,lk,486.83843128045066,A_down,0.7885964912280701,A_down,stable,"up=0.263,stable=0.684,down=0.000",0.2631578947368421,0.0,0.6842105263157895,1,1.0030414840991932,1.000791440853759,0.002250043245434208,2.7647270331520026,False,10,-10.096777556703683,0.3608265842785795,0.3617892305628349,1.0026678917967757,0,0,0.5761300441971002,0.44388474902285924,1,False,542,0.3270727475308404,-6.79816241013657,8.14569619880561,0.9802962500602007,,0.3095143736572936,,,25.122948452862442,7.817156594331664
1734763668000,F:\agent\UAV\data\IR-image\1734763668000.jpg,116.16976088985245,38.81215157404117,486.6123638361612,116.1700459,38.8121185,494.74,-6.28784672676403,13.057535028054758,1.0,0.6719999999999999,-99.6493516715924,2606.652834799057,lk,487.1559095543754,A_down,0.7783333333333333,A_down,stable,"up=0.300,stable=0.650,down=0.000",0.3,0.0,0.65,1,1.0033141632706624,1.001016023221726,0.002298140048936359,2.762908725930477,False,10,-9.94874510820297,0.3608341338974421,0.36202516144475305,1.003300761860987,0,0,0.6261934571597294,0.5602539382506005,1,False,542,0.5414798381165291,-6.187953037218847,12.948936621545357,0.942644075024873,,0.22515476687112823,,,24.966710376687733,8.127636163838815
1734763668200,F:\agent\UAV\data\IR-image\1734763668200.jpg,116.16980049017963,38.81216114185832,486.94041448510785,116.1701029,38.8121181,495.3,-4.443927269908215,8.15407076415812,1.0,0.6719999999999999,-100.2871666994653,2500.2191436678086,lk,487.4354122622767,A_down,0.7933333333333332,A_down,stable,"up=0.300,stable=0.700,down=0.000",0.3,0.0,0.7,1,1.000662760998662,1.000868394367408,0.00020563336874590554,2.7609232586230137,False,10,-9.996932614832032,0.3608416835163048,0.36223287115527425,1.003855396154382,0,0,0.6636434970624805,0.6891343255101923,1,False,542,0.6378150278729046,-4.5003100697757645,8.096151688080965,1.000136253144592,,0.2045837197219953,,,26.635453588154842,8.35958551489216
1734763668400,F:\agent\UAV\data\IR-image\1734763668400.jpg,116.16983554229755,38.81214808124315,487.28746449231255,116.1701599,38.8121177,495.86,2.586822482080777,8.309997614260908,1.0,0.6719999999999999,-100.62986531202066,3482.357522077403,lk,487.56680840879886,A_down,0.8083333333333332,A_down,stable,"up=0.250,stable=0.750,down=0.000",0.25,0.0,0.75,1,0.9962325874470193,1.0001953402379298,0.003962752790910518,2.759081581192427,False,10,-8.820067198306056,0.36085690707445284,0.36233051691964857,1.0040836404023485,0,0,0.6351466169058995,0.8162858700326162,1,False,542,0.34269861255535683,3.20968882303157,8.132075118089148,0.9237653847783804,,0.2753951408085413,,,28.305897017794294,8.572535507687462
1734763668600,F:\agent\UAV\data\IR-image\1734763668600.jpg,116.16990280514625,38.81219143336346,487.45072166631905,116.170217,38.8121175,496.36,-15.976164604166627,12.651103192332869,0.959409594095941,0.040319999999999995,-100.72778271709656,4845.60414579614,lk,488.11367325506683,A_down,0.8233333333333333,A_down,stable,"up=0.200,stable=0.800,down=0.000",0.2,0.0,0.8,1,1.0015397836793163,1.000959568380306,0.0005802152990102005,2.7569386053698506,False,10,-8.586092784769848,0.3608721306326008,0.3627369141948858,1.005167435786787,0,1,0.6417672342469132,0.8162858700326162,2,False,520,0.09791740507590886,-15.512906816356178,12.30909560140671,0.9522581730037928,,0.34303024478140287,,,28.437270740460036,8.909278333680959
1734763668800,F:\agent\UAV\data\IR-image\1734763668800.jpg,116.1699335775894,38.81218700457485,487.8484172832296,116.1702741,38.8121173,496.9,0.20997848083800363,6.729133094782242,1.0,0.6719999999999999,-100.61826111756822,2760.960764630884,lk,487.9396676463554,A_down,0.8383333333333333,A_down,stable,"up=0.150,stable=0.850,down=0.000",0.15,0.0,0.85,1,0.9982963373934953,0.9998606937944958,0.0015643564010004996,2.7564556538818836,False,10,-7.193147292647895,0.3609154729082147,0.3626076036243876,1.0046884404886771,0,0,0.5640274867399171,0.9564493416895018,1,False,520,-0.1095215995283335,0.8671544964115583,6.823008236347192,0.9630806441884487,,0.38265226292423904,,,30.505237971454203,9.051582716770383
1734763669000,F:\agent\UAV\data\IR-image\1734763669000.jpg,116.16998645012833,38.81216289190187,488.2539718447277,116.1703311,38.8121172,497.63,5.2854120396988264,13.00669685979733,1.0,0.6719999999999999,-100.2303837513185,2378.356991586089,lk,488.6609590817757,A_down,0.8383333333333333,A_down,stable,"up=0.150,stable=0.850,down=0.000",0.15,0.0,0.85,1,1.004590779542002,1.0007212297650043,0.003869549776997605,2.7540277078940827,False,10,-8.907687789247648,0.36095881518382855,0.36314362431763053,1.0060527933988517,0,0,0.568676048031648,1.0840608220834578,1,False,520,-0.3878773662497222,5.6647265538775855,12.660809415914684,0.9925253091845662,,0.37356425388134085,,,30.29090427415763,9.376028155272309
1734763669200,F:\agent\UAV\data\IR-image\1734763669200.jpg,116.17003744303294,38.81213266383195,488.58265272351855,116.170388,38.8121171,498.34,7.2954883339927505,12.796844632236855,1.0,0.39199999999999996,-99.81403666152612,2238.817684241673,lk,488.6144490098234,A_down,0.8383333333333333,A_down,stable,"up=0.150,stable=0.850,down=0.000",0.15,0.0,0.85,2,1.005585689728677,0.999589825741726,0.005995863986951067,2.752228064023605,False,10,-9.46577501916334,0.360964209236459,0.363109060811416,1.0059420062157796,0,0,0.4570934552590984,1.1511696378413263,1,False,520,-0.41634708979238305,7.097240341522877,13.018325698709901,0.9553626291221008,,0.3762881178408861,,,30.422851678249856,9.757347276481426
1734763669400,F:\agent\UAV\data\IR-image\1734763669400.jpg,116.17009544863396,38.81210859295224,488.92816981574623,116.170445,38.812117,499.06,5.142885359492766,14.075076477037669,1.0,0.39199999999999996,-99.68208237809749,4028.482562658479,lk,489.28814210461394,A_down,0.8383333333333333,A_down,stable,"up=0.150,stable=0.850,down=0.000",0.15,0.0,0.85,2,1.0067957961332756,1.0004795866359135,0.006316209497362113,2.7504036860016474,False,10,-10.374480876319495,0.36096960328908945,0.36360970926219405,1.0073139287880433,0,0,0.43930294193557984,1.220004201478878,1,False,520,-0.1319542834286274,4.283765329312473,13.961567596469507,0.9435285994783044,,0.3918219894403592,,,30.300887816321556,10.131830184253772
1734763669600,F:\agent\UAV\data\IR-image\1734763669600.jpg,116.1701389804651,38.81211817874127,489.35609702325,116.170502,38.8121168,499.84,-4.53939755266714,8.84038475485346,1.0,0.6719999999999999,-99.79226881857744,3448.1495037322866,lk,489.7651450288314,A_down,0.8533333333333333,A_down,stable,"up=0.100,stable=0.900,down=0.000",0.1,0.0,0.9,1,1.0013572877077785,1.0003124549808768,0.001044832726901701,2.7482242148279057,False,10,-10.331522063907213,0.36098980696933525,0.3639641893316392,1.0082395189694555,0,0,0.4680189546480733,1.3288501775556671,1,False,520,0.1101864404799567,-5.152378285319514,8.75922952957768,1.0068740837275982,,0.3781788766209502,,,31.453769224593106,10.48390297674996
1734763669800,F:\agent\UAV\data\IR-image\1734763669800.jpg,116.17019817597254,38.81213857222625,489.79876924042793,116.170559,38.8121166,500.62,-8.455482405168198,11.943830486360298,1.0,0.6719999999999999,-99.83322544324749,3841.9523398576675,lk,490.1545675493328,A_down,0.8533333333333333,A_down,stable,"up=0.100,stable=0.900,down=0.000",0.1,0.0,0.9,1,1.000425146914795,1.0003200262859966,0.0001051206287983053,2.7456105773334136,False,10,-9.087592429594347,0.3610100106495811,0.3642535848785057,1.008984721013936,0,0,0.484427238785031,1.434242152790645,1,False,520,0.04095662467005065,-8.12947764148106,11.692357401972373,0.9865413255989551,,0.3900790893530939,,,31.358486390955406,10.821230759572074
1734763670000,F:\agent\UAV\data\IR-image\1734763670000.jpg,116.17026044397103,38.81214609459865,490.26221353600164,116.1706161,38.8121164,501.34,-4.6003340217725395,13.315330130963218,1.0,0.6719999999999999,-99.66677975687355,4077.0679517611775,lk,490.65683567576457,A_down,0.7366666666666666,A_down,stable,"up=0.100,stable=0.900,down=0.000",0.1,0.0,0.9,1,1.0048668150905407,1.00032351100222,0.00454330408832071,2.742911567259973,False,10,-9.839391956737495,0.3611202650152171,0.36462684053648664,1.0097102706798295,0,0,0.502938556239144,1.5407051694524287,1,False,520,-0.16644568637393814,-4.576684231991294,13.341808902357485,1.0165952617302536,,0.4074266490060836,,,30.99178281795477,11.077786463998336
1734763670200,F:\agent\UAV\data\IR-image\1734763670200.jpg,116.17030370772855,38.812161446361614,490.69344024349255,116.1706731,38.8121162,502.04,-6.137702601932233,8.401611497338024,1.0,0.39199999999999996,-99.27694485921408,2800.5237579343375,lk,491.1378041206858,A_down,0.7366666666666666,A_down,stable,"up=0.100,stable=0.900,down=0.000",0.1,0.0,0.9,2,1.0119375313280736,1.0003241982090487,0.011613333119024905,2.74007951349196,False,10,-15.205207021349656,0.36123051938085304,0.3649842675439548,1.0103915587462977,0,0,0.5252574425269358,1.6157729281558908,1,False,520,-0.38983489765946727,-6.389078744128142,8.608746102608421,0.9987544566392899,,0.3823245659004897,,,32.39857340428494,11.346559756507475
1734763670400,F:\agent\UAV\data\IR-image\1734763670400.jpg,116.17036036565564,38.81217025525131,491.1763113836519,116.17073,38.8121161,502.79,-4.53865790039481,11.908015110673205,1.0,0.39199999999999996,-98.7740688707514,2993.3907334348187,lk,491.93072113223906,A_down,0.8533333333333333,A_up,stable,"up=0.100,stable=0.900,down=0.000",0.1,0.0,0.9,2,1.0190295679805614,1.0004023284825123,0.01862723949804912,2.7370408607971832,False,10,-25.863231456118413,0.36132660588113386,0.36557351608531485,1.0117536603589554,0,0,0.6242297251351374,1.7126683352035905,1,False,520,-0.5028759884626826,-3.8756983650928305,11.91292795571124,0.9981171633116901,,0.3824610250303522,,,32.5877245967061,11.6136886163481
1734763670600,F:\agent\UAV\data\IR-image\1734763670600.jpg,116.1704221164168,38.81217029504955,491.7311004380392,116.170787,38.8121161,503.49,-1.9840390266959957,13.49045623765386,1.0,0.39199999999999996,-98.54346483164231,2461.200073116868,lk,492.6738369062327,A_down,0.8683333333333332,A_up,stable,"up=0.050,stable=0.950,down=0.000",0.05,0.0,0.95,2,1.0111215602814685,1.0007152835584416,0.010406276723026853,2.733354409041033,False,10,-30.302167299749343,0.3614226923814146,0.36612575532284825,1.013012638776069,0,0,0.7850512863831796,1.8399823337401884,1,False,520,-0.23060403910910007,-2.3867102225230497,13.620467721706518,1.012572183087468,,0.3961711782030761,,,32.18410766039407,11.758899561960789
1734763670800,F:\agent\UAV\data\IR-image\1734763670800.jpg,116.17046585879326,38.81215308805954,492.09909690478725,116.1708438,38.812116,504.18,3.9675078469339837,9.935629831720178,1.0,0.11759999999999998,-98.25579587736269,3266.4884365845373,lk,492.9139260206455,A_down,0.8683333333333332,A_up,stable,"up=0.050,stable=0.950,down=0.000",0.05,0.0,0.95,2,1.0060155674238076,0.9994150859882752,0.006600481435532379,2.729963123379657,False,10,-33.88106653544364,0.3614927540922282,0.36630417520589126,1.0133098687572464,0,3,0.8163619586792379,1.8399823337401884,2,False,520,-0.28766895427962325,4.765971483294379,9.9578028376811,1.0046583289280533,,0.40603409343748353,,,33.004922154671384,12.080903095212761
1734763671000,F:\agent\UAV\data\IR-image\1734763671000.jpg,116.17053024237738,38.81216835989681,492.8111881754645,116.1709005,38.812116,504.96,-6.547181177917082,13.416492481895204,1.0,0.39199999999999996,-97.79559014711286,4341.022785947984,lk,493.9258129706706,A_down,0.8683333333333332,A_up,stable,"up=0.050,stable=0.950,down=0.000",0.05,0.0,0.95,2,1.019252326300564,1.000707265035731,0.018545061264833018,2.726976548303334,False,10,-40.50261961435383,0.3615628158030418,0.36705614912073464,1.015193302733557,0,0,0.9882047601096815,2.03666902612641,1,False,520,-0.4602057302498199,-5.561788654344696,13.280774601662813,0.9773795021232218,,0.37958648102357984,,,32.60456015807278,12.148811824535471
1734763671200,F:\agent\UAV\data\IR-image\1734763671200.jpg,116.17057809814747,38.81209242393706,493.2185219806898,116.170957,38.8121159,505.74,21.889689680902563,13.14553728291861,0.6788461538461539,0.023519999999999996,-97.53413838895207,1858.5344022744898,lk,494.3789784379367,A_down,0.8683333333333332,A_up,stable,"up=0.050,stable=0.950,down=0.000",0.05,0.0,0.95,2,1.0143390134765549,0.9994972516962792,0.01484176178027563,2.72240681774754,False,10,-44.4706369517632,0.36167602318293834,0.36739291461660695,1.015806664161359,0,1,1.0650718116515918,2.03666902612641,2,False,353,-0.26145175816079463,19.73949559461761,13.295424246341724,0.9266774471849203,,0.33453377592377365,,,32.93312598752895,12.521478019310223
1734763671400,F:\agent\UAV\data\IR-image\1734763671400.jpg,116.17062967704409,38.81211821573493,494.3405175981019,116.1710134,38.8121158,506.55,-9.28800953077507,9.927145874042708,0.9943342776203966,0.6719999999999999,-97.21942180454619,2811.0050593465567,lk,495.78232277295126,A_down,0.8683333333333332,A_up,stable,"up=0.050,stable=0.950,down=0.000",0.05,0.0,0.95,1,1.0041433437794447,0.9999611716578313,0.0041821721216134256,2.718515130896147,False,10,-43.3210139194323,0.3617892305628349,0.36843579626800876,1.0183713752198589,0,0,1.3653290516108996,2.424050250227609,1,False,351,-0.3147165844058876,-6.172933281704445,10.00665120653099,0.8990270677953959,,0.31328559218673036,,,33.248304219067776,12.209482401898129
1734763671600,F:\agent\UAV\data\IR-image\1734763671600.jpg,116.17063547254418,38.81211820660688,494.8253276481474,116.1710695,38.8121155,507.44,-17.202735137406933,10.006229367170022,0.235,0.040319999999999995,-97.196159999338,1498.8944675442206,orb+phase,496.8886093299111,A_down,0.8683333333333332,A_up,stable,"up=0.050,stable=0.950,down=0.000",0.05,0.0,0.95,1,0.9979528898327158,0.9998745668944962,0.0019216770617803691,2.7106792899311323,False,10,-41.88638627349374,0.36190719600379395,0.3692579223297739,1.0203110808714146,0,1,1.5,2.424050250227609,3,True,235,-0.023261805208187884,-17.202735137406933,10.006229367170022,0.9154834336601197,,0.28665175748756155,,,37.606997026907706,12.614672351852619
