timestamp,image_path,pred_lon,pred_lat,pred_alt,gt_lon,gt_lat,gt_alt,pixel_dx,pixel_dy,inlier_ratio,scale_confidence,yaw_deg,blur_score,method,raw_alt_estimate,flight_phase,phase_confidence,scale_method,divergence_ratio,affine_scale,consistency_diff,pixels_per_meter_used,is_alt_fixed,physics_flag,ekf_innovation_alt,ekf_update_mode,is_keyframe_reset,num_tracked,horizontal_error,altitude_error
1734763664200,F:\agent\UAV\data\IR-image\1734763664200.jpg,116.168975,38.8121207,483.54,116.168975,38.8121207,483.54,0.0,0.0,0.8336933045356372,0.0,-101.32000000000026,2069.682235590285,initial,483.54,C,1.0,4,,,,,False,0,0.0,3,True,500,0.0,0.0
1734763664400,F:\agent\UAV\data\IR-image\1734763664400.jpg,116.16904315293094,38.81212936013379,483.54,116.1690312,38.8121209,484.06,-5.920508885324648,15.766299479973346,0.7379032258064516,0.192,-101.32000000000026,2790.3574093147745,lk,482.7207423592081,C,0.5,1,1.0022532825643715,1.0011416679282554,0.0011116146361160872,2.811643311049388,False,1,-0.8192576407919319,2,False,366,1.3991173909211612,0.5199999999999818
1734763664600,F:\agent\UAV\data\IR-image\1734763664600.jpg,116.16904342418638,38.81212939460198,483.54,116.1690873,38.8121209,484.58,-4.664047351299693,9.951998993314051,0.47584789311408016,0.96,-101.32000000000026,5070.417090787356,orb,482.8664673704534,C,0.5,1,1.0013033534456777,1.0014863895317314,0.000183036086053745,2.8111919014600995,False,0,-0.7417443369380408,3,True,463,3.917154996054614,1.0399999999999636
1734763664800,F:\agent\UAV\data\IR-image\1734763664800.jpg,116.16910731842007,38.812150356144826,483.54,116.1691435,38.8121208,485.11,-9.467635790971626,13.9281189427334,0.655241935483871,0.192,-101.32000000000026,4387.137644921206,lk,482.69319180197635,C,0.5,1,1.0015584370083521,1.00195032057132,0.0003918835629679318,2.8114142431315257,False,1,-0.7799266045950048,2,False,325,4.5418854828036395,1.5699999999999932
1734763665000,F:\agent\UAV\data\IR-image\1734763665000.jpg,116.16916167180123,38.812158598356056,483.1203952801176,116.1691998,38.8121208,485.62,-5.0670866311679825,12.365426456858476,0.8615384615384616,0.96,-101.32000000000026,5091.775491268848,lk,483.6837028840025,C,0.5,1,0.9987297826386642,1.000677913645677,0.0019481310070127433,2.809682083635497,False,0,-0.4823066531045015,1,False,280,5.3459067677717735,2.499604719882427
1734763665200,F:\agent\UAV\data\IR-image\1734763665200.jpg,116.1692231667898,38.812165814083386,482.94362857398147,116.169256,38.8121206,486.12,-5.077542141151721,14.09636119346516,0.7571428571428571,0.96,-101.32000000000026,5265.783913881323,lk,482.84799436916705,C,0.5,1,1.0003348117127113,1.0007925710357282,0.00045775932301683753,2.8116592737934414,False,0,-0.4021445487712185,1,False,212,5.776629349202575,3.176371426018534
1734763665400,F:\agent\UAV\data\IR-image\1734763665400.jpg,116.16922413992569,38.812165991001045,482.9427528844607,116.1693123,38.8121203,486.59,-10.178878959067113,6.6454887586246505,0.441,0.96,-101.32000000000026,3039.052411629995,orb,482.65673217131496,C,0.5,1,1.0006457708864478,1.0005394278597612,0.0001063430266865506,2.812495907585251,False,0,-0.36834532759479544,3,True,441,9.173857527312016,3.647247115539301
1734763665600,F:\agent\UAV\data\IR-image\1734763665600.jpg,116.16923508318403,38.81221945049602,482.9418771949399,116.1693685,38.81212,487.15,-16.838646694181836,-0.8897103930796715,0.5529531568228105,0.192,-101.32000000000026,5662.808925111211,orb,482.14995001816226,C,0.8944095205966995,1,1.0004586478410524,1.0028291400905138,0.002370492249461398,2.813082031339737,False,1,-0.46801712315436816,2,False,543,15.997367361953362,4.2081228050601
1734763665800,F:\agent\UAV\data\IR-image\1734763665800.jpg,116.16929437820188,38.81222874965978,482.70488568562985,116.1694246,38.8121198,487.76,-5.530267139924862,13.400241128700399,1.0,0.96,-101.32000000000026,5676.659542171807,lk,482.0049082394604,C,0.9053183057077647,1,1.0029601304307019,1.0009260990696185,0.002034031361083377,2.8137361373117358,False,0,-0.5793015715446472,1,False,543,16.555031045361034,5.055114314370144
1734763666000,F:\agent\UAV\data\IR-image\1734763666000.jpg,116.16932996970252,38.812259108493905,482.6985676296914,116.1694808,38.8121197,488.33,-10.849264264391271,6.385339831415126,1.0,0.288,-101.32000000000026,5168.802823350989,lk,481.69320811946756,C,0.8864759200556763,1,1.003637807168152,1.0005412503071927,0.003096556860959332,2.8157809067521766,False,3,-0.6871500849399013,2,False,543,20.275190565884838,5.631432370308573
1734763666200,F:\agent\UAV\data\IR-image\1734763666200.jpg,116.1693656996105,38.81228958794058,482.692249573753,116.169537,38.8121196,488.97,-10.849264264391271,6.385339831415126,1.0,0.288,-101.32000000000026,5281.21055640638,lk,482.391673102701,C,0.8939525873734184,1,1.0005750508285571,1.000671146403952,9.609557539480562e-05,2.8153181229524584,False,3,-0.6015986828654718,2,False,543,24.032620348805708,6.277750426247053
1734763666400,F:\agent\UAV\data\IR-image\1734763666400.jpg,116.16940156732385,38.81232018747509,482.68593151781454,116.1695933,38.8121197,489.59,-10.849264264391271,6.385339831415126,1.0,0.023039999999999998,-101.32000000000026,3119.9307705552783,lk,482.51229077708973,C,0.9003608029872685,1,0.9987053097444216,1.0001581860619704,0.001452876317548757,2.814865853208264,False,1,-0.517822223320195,2,False,543,27.802165088496263,6.904068482185437
1734763666600,F:\agent\UAV\data\IR-image\1734763666600.jpg,116.169444788407,38.81236394063612,482.6796134618761,116.1696498,38.8121196,490.14,-15.203799407535248,7.313354734591082,0.998158379373849,0.192,-101.32000000000026,5661.239113469337,lk,481.9243415632636,C,0.9058745622746417,1,1.0020434985577125,1.0010913543148687,0.0009521442428437332,2.8152662409249887,False,1,-0.580078210415877,2,False,542,32.46079194608267,7.460386538123885
1734763666800,F:\agent\UAV\data\IR-image\1734763666800.jpg,116.16948716686525,38.81239321744303,482.67329540593767,116.1697062,38.8121196,490.75,-10.656371868126786,7.973923071507372,1.0,0.288,-101.32000000000026,3776.3579028028144,lk,482.2375595795823,C,0.9106552317760119,1,1.0012052526085946,1.0006020709438475,0.0006031816647471544,2.8151783417467673,False,3,-0.5587074125814979,2,False,542,35.85851823529488,8.076704594062335
1734763667000,F:\agent\UAV\data\IR-image\1734763667000.jpg,116.16952617168116,38.81242649451622,482.66697734999923,116.1697627,38.8121195,491.42,-11.681592813767171,6.888659460068766,1.0,0.288,-101.32000000000026,2167.10215749397,lk,482.36362340529996,C,0.91483487728905,1,1.0010218137364233,1.0002362757886192,0.0007855379478041158,2.8147554791404645,False,3,-0.47996095825237717,2,False,542,39.815526013364504,8.753022650000787
1734763667200,F:\agent\UAV\data\IR-image\1734763667200.jpg,116.16956584243948,38.81246034066752,482.6606592940608,116.1698192,38.8121194,492.09,-11.848058523642347,6.989323385799494,1.0,0.288,-101.32000000000026,2128.5589935021007,lk,481.43593939910215,C,0.9185183540460619,1,1.0044319277678575,1.0006629360987378,0.0037689916691197034,2.815708557005175,False,3,-0.6368564461413371,2,False,542,43.807764614103085,9.429340705939182
1734763667400,F:\agent\UAV\data\IR-image\1734763667400.jpg,116.16960631159067,38.81249486902734,482.6606592940608,116.1698757,38.8121193,492.77,-12.047817375492565,7.1101200966763685,1.0,0.08639999999999999,-101.32000000000026,4396.074432343842,lk,481.33339225753167,B,0.9217885549147329,1,1.004901095348014,1.0006229898496681,0.004278105498345841,2.8167432312207925,False,2,-0.5,2,False,542,47.84149563532747,10.10934070593919
1734763667600,F:\agent\UAV\data\IR-image\1734763667600.jpg,116.16964769955435,38.8125301818482,482.6606592940608,116.1699323,38.8121191,493.49,-12.287527997712825,7.255076149728616,1.0,0.08639999999999999,-101.32000000000026,4651.611163157821,lk,482.1900377710617,B,0.923872684960625,1,1.0014630811558665,1.0004894091827052,0.0009736719731612276,2.8164863447609805,False,2,-0.5,2,False,542,51.937325657818384,10.829340705939217
1734763667800,F:\agent\UAV\data\IR-image\1734763667800.jpg,116.1696887182019,38.81256380406976,482.6606592940608,116.1699891,38.8121188,494.14,-11.704273715748338,7.243420432756123,1.0,0.08639999999999999,-101.32000000000026,3367.017826560652,lk,481.7380349833852,B,0.9269827954743313,1,1.0030414840991932,1.000791440853759,0.002250043245434208,2.8167904737322242,False,2,-0.5,2,False,542,55.9093411250596,11.479340705939194
1734763668000,F:\agent\UAV\data\IR-image\1734763668000.jpg,116.16972946252552,38.812598293549264,482.6606592940608,116.1700459,38.8121185,494.74,-11.913854085272648,7.0973199050058735,1.0,0.08639999999999999,-101.32000000000026,2606.652834799057,lk,481.6185447724874,B,0.9316026767598935,1,1.0033141632706624,1.001016023221726,0.002298140048936359,2.817156381162769,False,2,-0.5,2,False,542,59.983341028462405,12.079340705939217
1734763668200,F:\agent\UAV\data\IR-image\1734763668200.jpg,116.16977055361497,38.81263302452536,482.6606592940608,116.1701029,38.8121181,495.3,-11.960306339573744,7.139051993993296,1.0,0.08639999999999999,-101.32000000000026,2500.2191436678086,lk,482.29143283089945,B,0.9627065186344879,1,1.000662760998662,1.000868394367408,0.00020563336874590554,2.8165769447774873,False,2,-0.5,2,False,542,64.09026546578538,12.639340705939219
1734763668400,F:\agent\UAV\data\IR-image\1734763668400.jpg,116.16981192509192,38.812667929274795,482.6606592940608,116.1701599,38.8121177,495.86,-11.982755902760024,7.168997715632057,1.0,0.03456,-101.32000000000026,3482.357522077403,lk,482.44992200925213,B,0.9754679813866124,1,0.9962325874470193,1.0001953402379298,0.003962752790910518,2.8157590152281804,False,2,-0.5,2,False,542,68.20807381994705,13.199340705939221
1734763668600,F:\agent\UAV\data\IR-image\1734763668600.jpg,116.1698664729796,38.812705886475854,482.6606592940608,116.170217,38.8121175,496.36,-13.507873076641474,10.109421104104603,0.959409594095941,0.0576,-101.32000000000026,4845.60414579614,lk,482.058283133225,B,0.9768164613217447,1,1.0015397836793163,1.000959568380306,0.0005802152990102005,2.815443490179248,False,1,-0.5,2,False,520,72.13119711392082,13.699340705939221
1734763668800,F:\agent\UAV\data\IR-image\1734763668800.jpg,116.16991070427409,38.81274140579147,482.6606592940608,116.1702741,38.8121173,496.9,-12.213812623999246,7.75164223029839,1.0,0.1152,-101.32000000000026,2760.960764630884,lk,482.4533959850629,B,0.9788039275743454,1,0.9982963373934953,0.9998606937944958,0.0015643564010004996,2.8147325551598037,False,3,-0.46971583442314113,2,False,520,76.20610875406591,14.239340705939185
1734763669000,F:\agent\UAV\data\IR-image\1734763669000.jpg,116.16995557346439,38.81277730071308,482.6606592940608,116.1703311,38.8121172,497.63,-12.315720405649428,7.853286589806844,1.0,0.08639999999999999,-101.32000000000026,2378.356991586089,lk,481.38389863602515,B,0.9962873446552429,1,1.004590779542002,1.0007212297650043,0.003869549776997605,2.8158496607010384,False,2,-0.5,2,False,520,80.2882477348449,14.969340705939203
1734763669200,F:\agent\UAV\data\IR-image\1734763669200.jpg,116.17000126604296,38.8128134754051,482.6606592940608,116.170388,38.8121171,498.34,-12.396093669724783,8.004479926767036,1.0,0.05039999999999999,-101.32000000000026,2238.817684241673,lk,481.9949934381161,B,0.9968456097258963,2,1.005585689728677,0.999589825741726,0.005995863986951067,2.815864582068155,False,2,-0.5,2,False,520,84.37257792628661,15.679340705939182
1734763669400,F:\agent\UAV\data\IR-image\1734763669400.jpg,116.17004787729347,38.81284993751964,482.6606592940608,116.170445,38.812117,499.06,-12.483251135754992,8.177565513321786,1.0,0.05039999999999999,-101.32000000000026,4028.482562658479,lk,481.52132566704324,B,0.9974028084089892,2,1.0067957961332756,1.0004795866359135,0.006316209497362113,2.8164913797315374,False,2,-0.5,2,False,520,88.46472903439211,16.39934070593921
1734763669600,F:\agent\UAV\data\IR-image\1734763669600.jpg,116.17009553482521,38.81288670978329,482.6606592940608,116.170502,38.8121168,499.84,-12.583350182353986,8.379279072859733,1.0,0.08639999999999999,-101.32000000000026,3448.1495037322866,lk,482.25816727718893,B,0.9979545209870391,1,1.0013572877077785,1.0003124549808768,0.001044832726901701,2.816135135570769,False,2,-0.5,2,False,520,92.57092061992678,17.179340705939182
1734763669800,F:\agent\UAV\data\IR-image\1734763669800.jpg,116.17014181254322,38.81292324372757,482.6606592940608,116.170559,38.8121166,500.62,-12.398445603496487,8.033250666610758,1.0,0.08639999999999999,-101.32000000000026,3841.9523398576675,lk,482.48089471014373,B,0.998495798913803,1,1.000425146914795,1.0003200262859966,0.0001051206287983053,2.815423711874383,False,2,-0.5,2,False,520,96.70434112483406,17.959340705939212
1734763670000,F:\agent\UAV\data\IR-image\1734763670000.jpg,116.17018849845887,38.812959979725335,482.6606592940608,116.1706161,38.8121164,501.34,-12.435372199395934,8.089572353873232,1.0,0.08639999999999999,-101.32000000000026,4077.0679517611775,lk,481.4137898752814,B,0.9990207183387193,1,1.0048668150905407,1.00032351100222,0.00454330408832071,2.816351358832626,False,2,-0.5,2,False,520,100.85342565586056,18.679340705939182
1734763670200,F:\agent\UAV\data\IR-image\1734763670200.jpg,116.17023554611193,38.812996882651724,482.6606592940608,116.1706731,38.8121162,502.04,-12.459302558145236,8.136829506686508,1.0,0.05039999999999999,-101.32000000000026,2800.5237579343375,lk,480.8430183650569,B,0.9995215504056947,2,1.0119375313280736,1.0003241982090487,0.011613333119024905,2.818080852700265,False,2,-0.5,2,False,520,105.00981968457123,19.379340705939228
1734763670400,F:\agent\UAV\data\IR-image\1734763670400.jpg,116.17028286316761,38.8130339299442,482.6606592940608,116.17073,38.8121161,502.79,-12.471944335829326,8.163299422670404,1.0,0.05039999999999999,-101.32000000000026,2993.3907334348187,lk,479.8207909089688,B,1.0,2,1.0190295679805614,1.0004023284825123,0.01862723949804912,2.820817425627109,False,2,-0.5,2,False,520,109.16394198335611,20.129340705939228
1734763670600,F:\agent\UAV\data\IR-image\1734763670600.jpg,116.17033031977445,38.813071092998904,482.6606592940608,116.170787,38.8121161,503.49,-12.469682975844195,8.160446204540127,1.0,0.05039999999999999,-101.32000000000026,2461.200073116868,lk,480.8264956456123,B,1.0,2,1.0111215602814685,1.0007152835584416,0.010406276723026853,2.8217069638789485,False,2,-0.5,2,False,520,113.32287336668239,20.829340705939217
1734763670800,F:\agent\UAV\data\IR-image\1734763670800.jpg,116.1703777345983,38.81310833294797,482.6606592940608,116.1708438,38.812116,504.18,-12.446949534542235,8.116679630876208,1.0,0.05039999999999999,-101.32000000000026,3266.4884365845373,lk,481.9925606066539,B,1.0,2,1.0060155674238076,0.9994150859882752,0.006600481435532379,2.8204594969110626,False,2,-0.5,2,False,520,117.49950690822907,21.519340705939214
1734763671000,F:\agent\UAV\data\IR-image\1734763671000.jpg,116.17042537527199,38.8131457128464,482.6606592940608,116.1709005,38.812116,504.96,-12.456650320751384,8.133365423729296,1.0,0.010079999999999999,-101.32000000000026,4341.022785947984,lk,479.68682372494465,B,1.0,2,1.019252326300564,1.000707265035731,0.018545061264833018,2.822882991714983,False,1,-0.5,2,False,520,121.67451454014693,22.299340705939187
1734763671200,F:\agent\UAV\data\IR-image\1734763671200.jpg,116.17047320513014,38.81318322012102,482.6606592940608,116.170957,38.8121159,505.74,-12.460905945022475,8.142124037700508,0.6788461538461539,0.010079999999999999,-101.32000000000026,1858.5344022744898,lk,480.7836919110648,B,1.0,2,1.0143390134765549,0.9994972516962792,0.01484176178027563,2.823501439510955,False,1,-0.5,2,False,353,125.86579310519797,23.079340705939217
1734763671400,F:\agent\UAV\data\IR-image\1734763671400.jpg,116.17052119011016,38.81322084721855,482.6606592940608,116.1710134,38.8121158,506.55,-12.461226622397923,8.143182943903309,0.9943342776203966,0.08639999999999999,-101.32000000000026,2811.0050593465567,lk,481.67424148900227,B,1.0,1,1.0041433437794447,0.9999611716578313,0.0041821721216134256,2.822246087767522,False,2,-0.5,2,False,351,130.06613346069622,23.88934070593922
1734763671600,F:\agent\UAV\data\IR-image\1734763671600.jpg,116.170526605245,38.81322470111724,482.6606592940608,116.1710695,38.8121155,507.44,-14.801083280793417,8.098824842518123,0.235,0.023039999999999998,-101.32000000000026,1498.8944675442206,orb,482.2158757412601,B,1.0,1,0.9979528898327158,0.9998745668944962,0.0019216770617803691,2.8201115213864965,False,1,-0.5,3,True,235,132.00292932888567,24.779340705939205
1734763671800,F:\agent\UAV\data\IR-image\1734763671800.jpg,116.17053202037984,38.81322855501593,482.6606592940608,116.1711253,38.8121149,508.4,-8.20523088683403,5.094475601780562,0.30410654827968925,0.288,-101.32000000000026,1792.9795721232797,orb,480.9944497033655,B,1.0,1,1.002061659538771,1.0048704578610927,0.002808798322321726,2.8199897262675195,False,2,-0.5,3,True,274,134.0780835149295,25.739340705939185
1734763672000,F:\agent\UAV\data\IR-image\1734763672000.jpg,116.17053743551467,38.81323240891462,482.6606592940608,116.171181,38.8121143,509.4,-15.36111676728702,6.978475605499007,0.43402061855670104,0.0576,-101.32000000000026,2065.641582486629,orb,481.6065775467359,B,1.0,1,1.0009965698065026,1.0033836291031297,0.002387059296627081,2.819546262126008,False,1,-0.5,3,True,421,136.25979236262984,26.739340705939185
1734763672200,F:\agent\UAV\data\IR-image\1734763672200.jpg,116.17057658635886,38.81323925693661,482.6606592940608,116.1712364,38.8121138,510.4,-2.5368222922920416,7.892686092167007,0.8084677419354839,0.288,-101.32000000000026,3708.42373921033,lk,481.4055781503372,B,1.0,1,1.0037994673252337,1.0014175979272701,0.0023818693979635874,2.819495269584645,False,2,-0.5,2,False,401,137.5847244432186,27.739340705939185
